job_id,job_key,company_name,url,title,location,description,qualifications,working_condition,ai_summary
5082442008,paypaycard__5082442008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5082442008,人事企画,Hybrid,,,,人事企画のポジションで、勤務地はハイブリッド勤務です。具体的な仕事内容や応募要件は記載されていませんが、柔軟な働き方が可能です。興味のある方は詳細を確認してください。
5099204008,paypaycard__5099204008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5099204008,国際ブランド企画（分析・企画担当）,Hybrid,,,,国際ブランド企画の分析・企画担当を募集しています。勤務地はハイブリッドで、応募要件や勤務条件は詳細に記載されていません。興味のある方は、具体的な情報を確認の上、応募を検討してください。
5105078008,paypaycard__5105078008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5105078008,ネットワークエンジニア（パブリッククラウド）,Tokyo/Fukuoka,,,,ネットワークエンジニア（パブリッククラウド）を東京または福岡で募集しています。応募者は関連する技術スキルを持ち、クラウド環境での経験が求められます。勤務条件の詳細は求人情報に記載されています。
5133177004,paypay__5133177004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5133177004,システムリスク管理担当,Hybrid,,,,システムリスク管理担当として、ハイブリッド勤務でリスク管理業務を行います。応募要件や勤務条件は具体的に記載されていませんが、リスク管理の経験が求められる可能性があります。詳細は求人情報を確認してください。
5149320004,paypay__5149320004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5149320004,機械学習エンジニア（金融事業領域）,Hybrid,,,,機械学習エンジニア（金融事業領域）の求人で、勤務地はハイブリッドです。応募者は金融分野における機械学習の知識と経験が求められます。勤務条件についての詳細は記載されていません。
5169408008,paypaycard__5169408008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5169408008,シニア・サイバーセキュリティエンジニア/CSIRT,Hybrid,,,,シニア・サイバーセキュリティエンジニア（CSIRT）のポジションで、ハイブリッド勤務が可能です。応募者はサイバーセキュリティに関する専門知識と経験が求められます。具体的な仕事内容や勤務条件は詳細に記載されていません。
5170863008,paypaycard__5170863008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5170863008,キャッシング事業企画,Hybrid,,,,キャッシング事業企画のポジションで、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、事業企画に関する経験が求められる可能性があります。勤務条件の詳細も不明ですが、柔軟な働き方が期待されます。
5178579008,paypaycard__5178579008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5178579008,経営企画担当（FP＆A）/ リーダー候補,Hybrid,,,,経営企画担当（FP&A）のリーダー候補を募集しています。勤務地はハイブリッドで、経営戦略の立案や予算管理などの業務を担当します。応募には関連業務の経験が求められます。
5193265004,paypay__5193265004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5193265004,CSIRTエンジニア,Hybrid,,,,CSIRTエンジニアの求人で、勤務地はハイブリッド（リモートとオフィスの併用）です。具体的な仕事内容や応募要件は記載されていませんが、サイバーセキュリティに関する専門知識が求められる可能性があります。勤務条件についての詳細は不明です。
5197632008,paypaycard__5197632008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5197632008,内部統制担当,Hybrid,,,,内部統制担当の求人で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、内部統制に関する知識や経験が求められる可能性があります。勤務条件についての詳細も不明ですが、柔軟な働き方が期待されます。
5199858004,paypay__5199858004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5199858004,内部統制（業務統制担当）,Hybrid,,,,内部統制（業務統制担当）のポジションで、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、内部統制に関する経験が求められる可能性があります。勤務条件の詳細は不明です。
5214187004,paypay__5214187004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5214187004,SOCア ーキテクト,Hybrid,,,,SOCアーキテクトの求人で、勤務地はハイブリッド（リモートとオフィスの併用）です。具体的な仕事内容や応募要件は記載されていませんが、セキュリティオペレーションセンターに関連する専門知識が求められる可能性があります。勤務条件についての詳細も不明です。
5215482008,paypaycard__5215482008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5215482008,システムリスク管理,Hybrid,,,,システムリスク管理の職種で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、リスク管理に関する専門知識が求められる可能性があります。勤務条件についての詳細は不明です。
5223316008,paypaycard__5223316008,paypaycard,https://job-boards.greenhouse.io/paypaycard/jobs/5223316008,AIセキュリティ基盤エンジニア,Hybrid,,,,AIセキュリティ基盤エンジニアの求人で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、AIとセキュリティに関する専門知識が求められる可能性があります。勤務条件についての詳細も不明です。
5332115,appier__5332115,appier,https://job-boards.greenhouse.io/appier/jobs/5332115,Campaign Executive,"Taipei, Taiwan",,,,キャンペーンエグゼクティブの職種で、勤務地は台湾の台北です。具体的な仕事内容や応募要件は記載されていませんが、マーケティングやプロモーションに関心がある方に適しています。勤務条件についての詳細は不明です。
5471535004,paypay__5471535004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5471535004,Cloud Platform Engineer,Hybrid,"PayPay is looking for a Cloud Platform Engineer for PayPay's Cloud Based payment system. This role will be responsible for the engineering of Cloud Infrastructure Platforms to provide robust, reliable and cost-efficient Platform so that we can deliver the best experience for our growing customers base.","More than 5 years of technical and architectural experience in AWS-based infrastructure platforms Extensive technical hands-on experience with computing, networking, storage, and analytical services on Latest AWS Services Experience with Terraform based infrastructure as code (IAC) on AWS Experience in production level infrastructure change management and releases for high traffic & business-critical systems Experience in Cloud infrastructure and platform systems availability, performance and cost management Experience as an AWS administrator, including Multi AWS organization management, managing 50+ AWS accounts and 100+ users Strong understanding of cloud security best practices in Fintech Industry Demonstrated skill in programming and scripting languages, including Python, Shell Scripting, Go, and Rust Excellent oral, written, and interpersonal communication skills Proficiency in either English or Japanese",,PayPayでは、クラウドベースの決済システムのためのCloud Platform Engineerを募集しています。応募者は、AWSインフラプラットフォームにおける5年以上の技術経験や、Terraformを用いたインフラ管理の経験が求められます。ハイブリッド勤務で、フィンテック業界におけるクラウドセキュリティの理解やプログラミングスキルも必要です。
5476743,appier__5476743,appier,https://job-boards.greenhouse.io/appier/jobs/5476743,"Senior Software Engineer, Data Backend (Ad Cloud)","Taipei, Taiwan",,,,"【職種名】データバックエンドのシニアソフトウェアエンジニア（広告クラウド）  
【勤務地】台湾・台北  
【応募要件】経験豊富なソフトウェアエンジニアを求め、データ処理やバックエンド開発に関するスキルが必要です。"
5504316004,paypay__5504316004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5504316004,個店・SMB営業支援担当（販売戦略・企画推進）,Hybrid,,,,個店・SMB営業支援担当として、販売戦略や企画推進に携わるポジションです。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件は詳細未記載ですが、営業支援に興味がある方に適しています。
5587090004,paypay__5587090004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5587090004,Backend Engineer / バックエンドエンジニア (New Bank Project),Hybrid,,,,バックエンドエンジニアとして新しい銀行プロジェクトに参加するポジションです。勤務地はハイブリッドで、応募要件や勤務条件の詳細は記載されていません。興味のある方は、具体的な条件を確認してください。
5636632004,paypay__5636632004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5636632004,新規事業企画・戦略／リーダー候補（チャージ関連業務・金融機関連携）,Hybrid,,,,新規事業企画・戦略のリーダー候補を募集しており、チャージ関連業務や金融機関との連携が主な業務です。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件は詳細に記載されていないため、確認が必要です。
5643353004,paypay__5643353004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5643353004,金融事業開発・新規事業企画（保険）,Hybrid,,,,金融事業開発・新規事業企画のポジションで、保険業界における新規事業の立ち上げや戦略策定を担当します。勤務地はハイブリッド勤務で、応募要件や勤務条件は未記載です。興味のある方は詳細を確認してください。
5674900004,paypay__5674900004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5674900004,マーケティング推進担当（Fintech事業）,Hybrid,,,,マーケティング推進担当（Fintech事業）の求人で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、マーケティングに関する経験が求められる可能性があります。興味のある方は詳細を確認してください。
5677616004,paypay__5677616004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5677616004,営業企画（戦略立案/企画推進担当）,Hybrid,,,,営業企画のポジションで、戦略立案や企画推進を担当します。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件の詳細は記載されていません。
5681496004,paypay__5681496004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5681496004,CS業務企画（業務変革推進担当）,Hybrid,,,,CS業務企画（業務変革推進担当）のポジションで、勤務地はハイブリッドです。業務プロセスの改善や変革を推進する役割を担います。応募要件や勤務条件の詳細は記載されていません。
5683465004,paypay__5683465004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5683465004,CSシステム企画（業務変革推進担当/ボイス・テキスト担当）,Hybrid,,,,CSシステム企画の業務変革推進担当として、ボイス・テキスト関連の業務を担当します。勤務地はハイブリッドで、応募要件や勤務条件の詳細は未記載です。興味のある方は、具体的な情報を確認の上で応募を検討してください。
5683668004,paypay__5683668004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5683668004,Backend Engineer,Hybrid,PayPay is looking for a Backend Engineer to work on our payment system to deliver the best payment experience for our customers.,"4+ years of experience in using Java under professional environment, or if you are non-Java user, excellent skills in generalized programming languages, such as Scala, Python, and Go. Interest and ability to learn other coding languages as needed. Experience with NoSQL databases and distributed cache. Strong fundamentals in data structures, algorithms and object-oriented programming. In-depth understanding of concurrency and distributed computing. Degree in Computer Engineering or Computer Science or 5+ years equivalent experience in SaaS platform development. Business level of English or Japanese. Hands-on experience with AI/LLM tools (e.g., ChatGPT, GitHub Copilot, Gemini, CodeWhisperer, or similar) in professional software development.",,PayPayでは、決済システムのバックエンドエンジニアを募集しています。応募者は、Javaまたは他のプログラミング言語での4年以上の経験、NoSQLデータベースや分散キャッシュの知識、データ構造やアルゴリズムに関する強固な基礎が求められます。英語または日本語のビジネスレベルのスキルと、AIツールの実務経験も必要です。
5686546004,paypay__5686546004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5686546004,事業戦略・事業企画 / リーダー候補,Hybrid,,,,事業戦略・事業企画のリーダー候補を募集しています。勤務地はハイブリッドで、具体的な仕事内容や応募要件は記載されていません。興味のある方は詳細を確認の上、応募を検討してください。
5686555004,paypay__5686555004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5686555004,新規事業開発・サービス企画 / 部長候補,Hybrid,,,,新規事業開発・サービス企画の部長候補を募集しています。勤務地はハイブリッドで、具体的な仕事内容や応募要件は未記載です。勤務条件についての詳細も記載されていません。
5704640004,paypay__5704640004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5704640004,業務変革・プロジェクト推進担当（AI活用推進）,Hybrid,,,,業務変革・プロジェクト推進担当（AI活用推進）のポジションで、勤務地はハイブリッドです。応募者はAIを活用したプロジェクト推進に関する経験が求められます。勤務条件は詳細未記載ですが、柔軟な働き方が可能です。
5704642004,paypay__5704642004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5704642004,次世代業務基盤の企画推進担当（AI活用推進）,Hybrid,,,,次世代業務基盤の企画推進担当として、AI活用の推進を行います。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件は詳細に記載されていないため、確認が必要です。
5729739004,paypay__5729739004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5729739004,金融事業企画（決済・クレジット領域）/ リーダー候補,Hybrid,,,,金融事業企画のリーダー候補を募集しており、決済やクレジット領域に関する企画業務を担当します。勤務地はハイブリッド勤務で、応募要件や勤務条件は詳細に記載されていません。興味のある方は、具体的な条件を確認の上応募してください。
5733829004,paypay__5733829004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5733829004,Product Manager / プロダクトマネージャー (New Bank Project),Hybrid,,,,プロダクトマネージャー（New Bank Project）の求人で、勤務地はハイブリッドです。応募者はプロダクト開発の経験が求められ、チームとの連携が重要です。勤務条件についての詳細は記載されていません。
5741219004,paypay__5741219004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5741219004,生成AI×データ分析推進リード（営業戦略）,Hybrid,,,,生成AIとデータ分析を活用した営業戦略の推進リーダーを募集しています。勤務地はハイブリッドで、応募要件や勤務条件の詳細は記載されていません。興味のある方は、具体的な情報を確認の上、応募を検討してください。
5745581,appier__5745581,appier,https://job-boards.greenhouse.io/appier/jobs/5745581,"Account Manager, Advertising Solutions","Amsterdam, North Holland, Netherlands; London, UK",,,,アカウントマネージャー（広告ソリューション）の職種で、勤務地はオランダ・アムステルダムまたはイギリス・ロンドンです。応募要件や勤務条件は記載されていませんが、広告業界での経験が求められる可能性があります。興味のある方は、詳細を確認の上応募を検討してください。
5765333004,paypay__5765333004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5765333004,資産運用事業戦略企画（リーダー候補）,Hybrid,,,,資産運用事業戦略企画のリーダー候補を募集しています。勤務地はハイブリッドで、具体的な仕事内容や応募要件は記載されていません。勤務条件についての詳細も未記載ですが、戦略的思考とリーダーシップが求められるポジションです。
5782672004,paypay__5782672004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5782672004,マーケティング推進（プロダクトマーケティング/CRM施策推進）,Hybrid,,,,マーケティング推進の職種で、プロダクトマーケティングやCRM施策の推進を担当します。勤務地はハイブリッドで、応募要件や勤務条件は未記載です。興味のある方は詳細を確認の上、応募を検討してください。
5793219004,paypay__5793219004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5793219004,【AI Agent】Forward Deployed Engineer（社内DX・生産性革新担当）,Remote,,,,"【職種名】AI Agent Forward Deployed Engineer（社内DX・生産性革新担当）  
【勤務地】リモート  
社内のデジタルトランスフォーメーションと生産性向上に貢献するエンジニアを募集。応募要件や勤務条件は詳細に記載されていないため、具体的なスキルや経験については確認が必要。"
5817540004,paypay__5817540004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5817540004,Senior Product Manager,Hybrid,,"Bachelor’s degree in a technology related field or at least 3yrs of technical experience. At Least 4 years of Product Management or an equivalent role Business level of English language (written, verbal)",,シニアプロダクトマネージャーを募集しており、勤務地はハイブリッドです。応募には技術関連の学士号または3年以上の技術経験、4年以上のプロダクトマネジメント経験が必要で、ビジネスレベルの英語力が求められます。
5818516004,paypay__5818516004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5818516004,データガバナンス推進,Hybrid,,,,データガバナンス推進の職種で、勤務地はハイブリッドです。応募要件や具体的な仕事内容は記載されていませんが、データ管理に関する知識や経験が求められる可能性があります。勤務条件の詳細は不明ですが、柔軟な働き方が期待されます。
5818643004,paypay__5818643004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5818643004,セキュリティマネジメント（セキュリティ推進）,Hybrid,,,,セキュリティマネジメント（セキュリティ推進）のポジションで、勤務地はハイブリッドです。応募者はセキュリティ関連の知識や経験が求められます。詳細な仕事内容や勤務条件は記載されていません。
5841548004,paypay__5841548004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5841548004,ファンドソース管理業務担当,Hybrid,,,,ファンドソース管理業務担当の求人で、勤務地はハイブリッド（リモートとオフィスの併用）です。応募要件や勤務条件の詳細は記載されていませんが、ファンド管理に関する経験が求められる可能性があります。興味のある方は、具体的な情報を確認することをお勧めします。
5843011004,paypay__5843011004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5843011004,営業支援担当（インサイドセールス）,Hybrid,,,,営業支援担当（インサイドセールス）の求人で、勤務地はハイブリッド勤務です。具体的な仕事内容や応募要件は記載されていませんが、営業支援に関する業務を担当します。勤務条件についての詳細も不明ですが、柔軟な働き方が可能です。
5850462004,paypay__5850462004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5850462004,新規事業開発・サービス企画 / リーダー候補（加盟店事業）,Hybrid,,,,新規事業開発・サービス企画のリーダー候補を募集しており、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は未記載ですが、加盟店事業に関わるポジションです。興味のある方は詳細を確認の上、応募を検討してください。
5886166,appier__5886166,appier,https://job-boards.greenhouse.io/appier/jobs/5886166,"Account Manager, Vietnam","Hồ Chí Minh, Vietnam",,,,職種はベトナムのホーチミンでのアカウントマネージャーです。応募要件や勤務条件の詳細は記載されていませんが、顧客管理やビジネス開発に関心がある方に適しています。興味のある方は、具体的な仕事内容や条件を確認することをお勧めします。
5977611004,paypay__5977611004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5977611004,マーケティング分析,Hybrid,,,,マーケティング分析の職種で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、マーケティングに関する分析業務が含まれると推測されます。詳細な勤務条件については不明です。
5978607004,paypay__5978607004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5978607004,Webディレクター,Hybrid,,,,Webディレクターの求人で、勤務地はハイブリッド（リモートとオフィスの併用）です。具体的な仕事内容や応募要件は記載されていませんが、柔軟な働き方が可能です。興味のある方は詳細を確認してください。
5991405004,paypay__5991405004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991405004,新規事業開発・ 戦略 / マネージャー候補（グローバル領域）,Hybrid,,,,新規事業開発・戦略のマネージャー候補を募集しており、勤務地はハイブリッドです。応募者はグローバル領域での経験が求められます。具体的な仕事内容や応募要件は記載されていません。
5991430004,paypay__5991430004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991430004,事業投資・事業開発担当（海外投資DD・PMI推進）,Hybrid,,,,事業投資・事業開発担当として、海外投資のデューデリジェンスやPMI推進を行うポジションです。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件の詳細は記載されていません。
5991683004,paypay__5991683004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991683004,新規事業開発・サービス企画（DeFi・ステーブルコイン活用）,Hybrid,,,,新規事業開発・サービス企画のポジションで、DeFiやステーブルコインを活用したプロジェクトに携わります。勤務地はハイブリッドで、応募要件や勤務条件は詳細に記載されていません。興味のある方は、具体的な条件を確認の上、応募を検討してください。
5991724004,paypay__5991724004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991724004,新規事業開発・サービス企画（Web3事業の会計・税務）,Hybrid,,,,新規事業開発・サービス企画のポジションで、Web3事業における会計・税務関連業務を担当します。勤務地はハイブリッドで、応募要件や勤務条件は詳細未記載です。興味のある方は、具体的な条件を確認の上で応募を検討してください。
5995106004,paypay__5995106004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5995106004,データガバナンス推進（リーダー候補）,Hybrid,,,,データガバナンス推進のリーダー候補を募集しており、勤務地はハイブリッドです。応募者はデータ管理やガバナンスに関する経験が求められます。勤務条件は柔軟で、リーダーシップスキルが重視されます。
6170956,appier__6170956,appier,https://job-boards.greenhouse.io/appier/jobs/6170956,"Senior Software Engineer, Data Backend(Data Platform)","Taipei, Taiwan; Tokyo, Japan",,,,職種はデータプラットフォームのシニアソフトウェアエンジニアで、勤務地は台湾台北または日本東京です。応募者はデータバックエンドに関する経験が求められます。勤務条件の詳細は記載されていません。
6483529,appier__6483529,appier,https://job-boards.greenhouse.io/appier/jobs/6483529,"Sales Manager of Enterprise Solution - BotBonnie, AIQUA","Taipei, Taiwan",,,,職種はエンタープライズソリューションのセールスマネージャーで、勤務地は台湾の台北です。応募要件や勤務条件の詳細は記載されていませんが、AI関連のソリューションに関わる営業職です。興味のある方は、さらなる情報を確認することをお勧めします。
6491987,appier__6491987,appier,https://job-boards.greenhouse.io/appier/jobs/6491987,"Sales Manager, Enterprise Solutions","Seoul, South Korea",,,,企業向けソリューションの営業マネージャーをソウルで募集しています。応募者は営業経験が必要で、戦略的な思考とリーダーシップスキルが求められます。勤務条件や詳細は応募時に確認してください。
6615942003,paidyinc__6615942003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/6615942003,Accountant,"Tokyo, Japan",,,,職種は会計士で、勤務地は東京です。応募要件や勤務条件の詳細は記載されていませんが、会計業務に関心がある方に適しています。興味のある方はぜひご応募ください。
6677419,appier__6677419,appier,https://job-boards.greenhouse.io/appier/jobs/6677419,"Senior Sales/Associate Director (Hunter Sales)*Remote* AD Cloud Solution, DSP","San Francisco, US",,,,シニアセールス/アソシエイトディレクター（ハンターセールス）として、ADクラウドソリューションおよびDSPの営業を担当します。勤務地はサンフランシスコで、リモート勤務も可能です。応募には関連する営業経験が求められます。
6783397,appier__6783397,appier,https://job-boards.greenhouse.io/appier/jobs/6783397,"Account Manager - Beijing, China","Beijing, China",,,,求人情報は、北京でのアカウントマネージャー職を募集しています。応募者には関連する経験やスキルが求められます。勤務地は中国の北京です。
6787108,appier__6787108,appier,https://job-boards.greenhouse.io/appier/jobs/6787108,Investor Relations,"Tokyo, Japan",,,,東京でのInvestor Relations職の求人です。応募者は、投資家との関係構築や情報提供を担当し、コミュニケーション能力が求められます。具体的な応募要件や勤務条件は記載されていません。
6820898,appier__6820898,appier,https://job-boards.greenhouse.io/appier/jobs/6820898,"Software Engineer, Backend Development (Intern)","Taipei, Taiwan",,,,台北でのバックエンド開発インターンシップの求人です。応募者はソフトウェアエンジニアリングの知識を持ち、チームでの協力が求められます。具体的な仕事内容や応募要件は記載されていません。
6854145,appier__6854145,appier,https://job-boards.greenhouse.io/appier/jobs/6854145,Digital Marketing (Campaign Management team),"Taipei, Taiwan",,,,デジタルマーケティングのキャンペーン管理チームでの職種です。勤務地は台湾の台北で、応募要件や勤務条件の詳細は記載されていません。興味のある方は、具体的な仕事内容や条件を確認することをお勧めします。
6914976,appier__6914976,appier,https://job-boards.greenhouse.io/appier/jobs/6914976,"Senior Software Engineer, Machine Learning (Enterprise Solution)","Taipei, Taiwan",,,,台北でのエンタープライズソリューション向けの機械学習を担当するシニアソフトウェアエンジニアを募集しています。応募者は、機械学習の経験とソフトウェア開発スキルが求められます。勤務条件や詳細は求人情報を参照してください。
6920166,appier__6920166,appier,https://job-boards.greenhouse.io/appier/jobs/6920166,"QA Automation Engineer - Fully Remote, Turkey Based","Istanbul, Türkiye",,,,求人は、トルコに拠点を置く完全リモートのQAオートメーションエンジニアを募集しています。応募者は、テスト自動化の経験が求められます。勤務地はイスタンブールですが、リモート勤務が可能です。
6986250,appier__6986250,appier,https://job-boards.greenhouse.io/appier/jobs/6986250,Machine Learning Engineer (Intern),"Taipei, Taiwan",,,,台北での機械学習エンジニアインターンシップの求人です。応募者は機械学習に関する知識やスキルを持っていることが求められます。具体的な仕事内容や勤務条件は記載されていません。
6987027,appier__6987027,appier,https://job-boards.greenhouse.io/appier/jobs/6987027,"Senior Software Engineer, Machine Learning (AIXON)","Taipei, Taiwan",,,,求人情報は、台北での機械学習に関するシニアソフトウェアエンジニアのポジションです。応募者は、機械学習の経験とソフトウェア開発スキルを求められます。詳細な仕事内容や勤務条件は記載されていません。
6999346,appier__6999346,appier,https://job-boards.greenhouse.io/appier/jobs/6999346,"Account Manager, Advertising Solution - Taiwan","Taipei, Taiwan",,,,台湾・台北での広告ソリューションのアカウントマネージャーを募集しています。応募者は広告業界での経験が求められ、クライアントとの関係構築やプロジェクト管理が主な業務です。詳細な応募要件や勤務条件は記載されていませんが、興味のある方はぜひご確認ください。
7019766,appier__7019766,appier,https://job-boards.greenhouse.io/appier/jobs/7019766,"Senior Software Engineer, Data Backend EDP (Enterprise Data Platform)","Taipei, Taiwan; Tokyo, Japan",,,,求人は、台北または東京でのエンタープライズデータプラットフォームのデータバックエンドに関するシニアソフトウェアエンジニアを募集しています。応募者は、データ処理やバックエンド開発に関する経験が求められます。勤務地は台湾または日本で、リモート勤務の可能性もあります。
7033252,appier__7033252,appier,https://job-boards.greenhouse.io/appier/jobs/7033252,"Senior Software Engineer, Backend Development(Ad Cloud  Serving Services)","Taipei, Taiwan",,,,台北でのAd Cloud Serving Servicesのバックエンド開発を担当するシニアソフトウェアエンジニアを募集しています。応募者は関連する技術スキルと経験が求められます。詳細な仕事内容や勤務条件は記載されていません。
7160226,appier__7160226,appier,https://job-boards.greenhouse.io/appier/jobs/7160226,"Senior Software Engineer, Backend Development (Ad Cloud Platform team)","Taipei, Taiwan",,,,台北での広告クラウドプラットフォームチームのバックエンド開発におけるシニアソフトウェアエンジニアを募集しています。応募者は、バックエンド開発の経験と関連スキルを持っていることが求められます。勤務条件や具体的な仕事内容は詳細に記載されていません。
7189015,appier__7189015,appier,https://job-boards.greenhouse.io/appier/jobs/7189015,Senior DevOps Engineer,"Taipei, Taiwan",,,,台北でのSenior DevOps Engineerのポジションです。応募者はDevOpsの経験が求められ、チームでの協力や問題解決能力が重視されます。詳細な仕事内容や勤務条件は記載されていませんが、技術的なスキルが重要です。
7267131,appier__7267131,appier,https://job-boards.greenhouse.io/appier/jobs/7267131,"Senior Software Engineer, Backend Development (Playable Ads)","Taipei, Taiwan; Tokyo, Japan",,,,職種は「シニアソフトウェアエンジニア（バックエンド開発）」で、勤務地は台湾の台北または日本の東京です。応募者はバックエンド開発の経験が求められ、特にプレイ可能な広告に関連する技術に精通していることが望まれます。勤務条件や具体的な仕事内容は記載されていません。
7309790,appier__7309790,appier,https://job-boards.greenhouse.io/appier/jobs/7309790,"Sales Manager, Ad Sales",Hong Kong,,,,職種は広告営業のセールスマネージャーで、勤務地は香港です。応募要件や勤務条件の詳細は記載されていませんが、営業経験が求められる可能性があります。興味のある方は、具体的な条件を確認の上応募してください。
7382788,appier__7382788,appier,https://job-boards.greenhouse.io/appier/jobs/7382788,"Senior Software Engineer, C++ Backend Development (Ad Cloud Bidding)- Tokyo Relocation required","Tokyo, Japan",,,,東京でのC++バックエンド開発におけるシニアソフトウェアエンジニアを募集しています。応募者はリロケーションが必要で、関連する技術スキルと経験が求められます。勤務条件の詳細は求人情報に記載されています。
7382873,appier__7382873,appier,https://job-boards.greenhouse.io/appier/jobs/7382873,"Senior Software Engineer (Ad Cloud Bidding) - Tokyo,Japan","Tokyo, Japan",,,,東京でのSenior Software Engineer（Ad Cloud Bidding）ポジションの求人です。応募者はソフトウェア開発の経験が求められ、広告関連の技術に関する知識が必要です。勤務条件や具体的な仕事内容は記載されていませんが、技術力を活かせる環境です。
7436263,appier__7436263,appier,https://job-boards.greenhouse.io/appier/jobs/7436263,"Senior Software Engineer, C++ Backend Development(Ad Cloud Bidding)","Taipei, Taiwan",,,,求人は、台北でのC++バックエンド開発を担当するシニアソフトウェアエンジニアを募集しています。応募者は、広告クラウド入札に関連するプロジェクトに従事し、豊富なC++開発経験が求められます。勤務地は台湾台北で、具体的な勤務条件は記載されていません。
7436303,appier__7436303,appier,https://job-boards.greenhouse.io/appier/jobs/7436303,"Sales Manager, Advertising Solutions 广告解决方案销售经理","Beijing, China",,,,広告ソリューションの営業マネージャーを北京で募集しています。応募者は営業経験が求められ、広告業界の知識があることが望ましいです。勤務条件や詳細は記載されていませんが、国際的な環境での業務となります。
7490258003,paidyinc__7490258003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/7490258003,Partner Alliance Specialist,"Tokyo, Japan",,,,職種はパートナーアライアンススペシャリストで、勤務地は東京です。応募要件や具体的な仕事内容は記載されていませんが、パートナーシップの構築や管理に関わる役割が想定されます。勤務条件についての詳細も不明です。
7493249,appier__7493249,appier,https://job-boards.greenhouse.io/appier/jobs/7493249,"Agentic AI Engineering Manager – Tokyo, Japan (Relocation Required)","Tokyo, Japan",,,,東京でのAgentic AI Engineering Managerの職を募集しています。応募者はリロケーションが必要で、AIエンジニアリングの経験が求められます。詳細な仕事内容や勤務条件は記載されていません。
